Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Stat
20,Daedalus,SMG,27,Scope,DAD_SM.part_scope_01_lens_02,ADS +Zoom
20,Daedalus,SMG,28,Scope,DAD_SM.part_scope_01_lens_01,ADS +Zoom
20,Daedalus,SMG,29,Scope,DAD_SM.part_scope_ironsight,ADS
20,Daedalus,SMG,30,Scope Accessory,DAD_SM.part_scope_acc_s02_lb_b,+Damage
20,Daedalus,SMG,31,Scope Accessory,DAD_SM.part_scope_acc_s02_lb_a,+Damage
20,Daedalus,SMG,32,Scope Accessory,DAD_SM.part_scope_acc_s01_l01_a,+Damage
20,Daedalus,SMG,33,Scope Accessory,DAD_SM.part_scope_acc_s01_l01_b,-Reload Speed
20,Daedalus,SMG,34,Scope Accessory,DAD_SM.part_scope_acc_s01_l02_a,+Damage
20,Daedalus,SMG,35,Scope Accessory,DAD_SM.part_scope_acc_s01_l02_b,-Reload Speed
20,Daedalus,SMG,36,Scope Accessory,DAD_SM.part_scope_acc_s02_l01_a,No Stat Changes
20,Daedalus,SMG,37,Scope Accessory,DAD_SM.part_scope_acc_s02_l01_b,+Crit Damage
20,Daedalus,SMG,38,Scope Accessory,DAD_SM.part_scope_acc_s02_l02_a,No Stat Changes
20,Daedalus,SMG,39,Scope Accessory,DAD_SM.part_scope_acc_s02_l02_b,+Crit Damage
20,Daedalus,SMG,40,Grip,DAD_SM.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
20,Daedalus,SMG,41,Grip,DAD_SM.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
20,Daedalus,SMG,42,Grip,DAD_SM.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
20,Daedalus,SMG,43,Grip,DAD_SM.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
20,Daedalus,SMG,44,Grip,DAD_SM.part_grip_01,+Damage
20,Daedalus,SMG,45,Grip,DAD_SM.part_grip_02,+Fire Rate
20,Daedalus,SMG,46,Grip,DAD_SM.part_grip_03,-Reload Speed
20,Daedalus,SMG,47,Underbarrel,DAD_SM.part_underbarrel_06_malswitch,"Underbarrel switch, no effects"
20,Daedalus,SMG,48,Underbarrel,DAD_SM.part_underbarrel_02_shotgun,Alt Fire - Shotgun
20,Daedalus,SMG,49,Underbarrel,DAD_SM.part_underbarrel_03_overcharge,Alt Fire - Overcharge
20,Daedalus,SMG,50,Underbarrel,DAD_SM.part_underbarrel_04_atlas,Atlas Tracker Darts
20,Daedalus,SMG,51,Foregrip,DAD_SM.part_foregrip_02,+Fire Rate
20,Daedalus,SMG,52,Foregrip,DAD_SM.part_foregrip_01,+Damage
20,Daedalus,SMG,53,Foregrip,DAD_SM.part_foregrip_03,+Accuracy
20,Daedalus,SMG,54,Underbarrel,DAD_SM.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
20,Daedalus,SMG,55,Manufacturer Part,DAD_SM.part_body_mag_ps,Daedalus Pistol Ammo
20,Daedalus,SMG,56,Manufacturer Part,DAD_SM.part_body_mag_ar,Daedalus AR Ammo
20,Daedalus,SMG,57,Manufacturer Part,DAD_SM.part_body_mag_sr,Daedalus SR Ammo
20,Daedalus,SMG,58,Manufacturer Part,DAD_SM.part_body_mag_sg,Daedalus Shotgun Ammo
20,Daedalus,SMG,60,Barrel,DAD_SM.part_barrel_01_luty,"Luty Madlad, 446 Damage, 78% Acc, 22.0/s FR"
20,Daedalus,SMG,62,Body,DAD_SM.part_body,"No stat changes, always present"
20,Daedalus,SMG,64,Barrel,DAD_SM.part_barrel_01_bloodstarved,"Darkbeast, 658 x 2 Damage, 71% Acc, 6.7/s FR, 2 Shot"
20,Daedalus,SMG,66,Stat Modifier,DAD_SM.part_mag_borg_barrel_02,3.3s Reload
20,Daedalus,SMG,67,Stat Modifier,DAD_SM.part_mag_borg_barrel_01,3.3s Reload
20,Daedalus,SMG,69,Barrel,DAD_SM.part_barrel_01_loarmaster,"Daedalus SMG, 658x6 Damage, 71% Acc, 6.7/s FR, 2 Shot"
20,Daedalus,SMG,79,Underbarrel,DAD_SM.part_underbarrel_01_stungrenade,Alt Fire - Grenade Launcher
20,Daedalus,SMG,80,Barrel Accessory,DAD_SM.part_barrel_01_a,+Damage
20,Daedalus,SMG,81,Barrel Accessory,DAD_SM.part_barrel_01_b,+Crit Damage
20,Daedalus,SMG,82,Barrel Accessory,DAD_SM.part_barrel_01_c,+Accuracy
20,Daedalus,SMG,83,Barrel Accessory,DAD_SM.part_barrel_01_d,+Accuracy
20,Daedalus,SMG,84,Barrel Accessory,DAD_SM.part_barrel_02_a,+Damage
20,Daedalus,SMG,85,Barrel Accessory,DAD_SM.part_barrel_02_b,+Accuracy
20,Daedalus,SMG,86,Barrel Accessory,DAD_SM.part_barrel_02_c,+Fire Rate
20,Daedalus,SMG,87,Barrel Accessory,DAD_SM.part_barrel_02_d,+Fire Rate
20,Daedalus,SMG,88,Manufacturer Part,DAD_SM.part_barrel_licensed_jak,Jakobs Ricochet
20,Daedalus,SMG,89,Manufacturer Part,DAD_SM.part_barrel_licensed_ted,"Tediore Reload, no stat changes"
20,Daedalus,SMG,90,Manufacturer Part,DAD_SM.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
20,Daedalus,SMG,91,Manufacturer Part,DAD_SM.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
20,Daedalus,SMG,92,Manufacturer Part,DAD_SM.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
20,Daedalus,SMG,93,Manufacturer Part,DAD_SM.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes"
27,Jakobs,Assault Rifle,2,Body,JAK_AR.part_body,"No stat changes, always present"
27,Jakobs,Assault Rifle,3,Body Accessory,JAK_AR.part_body_a,-Reload Speed
27,Jakobs,Assault Rifle,4,Body Accessory,JAK_AR.part_body_b,+Fire Rate
27,Jakobs,Assault Rifle,5,Body Accessory,JAK_AR.part_body_c,+Accuracy
27,Jakobs,Assault Rifle,6,Body Accessory,JAK_AR.part_body_d,+Crit Damage
27,Jakobs,Assault Rifle,7,Barrel,JAK_AR.part_barrel_01,"Karkadann, 1294 Damage, 77% Acc, 6.5/s FR"
27,Jakobs,Assault Rifle,8,Barrel,JAK_AR.part_barrel_02,"Rougarou, 1517 Damage, 76% Acc, 4.8/s FR"
27,Jakobs,Assault Rifle,9,Barrel Accessory,JAK_AR.part_barrel_01_a,+Damage
27,Jakobs,Assault Rifle,10,Barrel Accessory,JAK_AR.part_barrel_01_b,+Crit Damage
27,Jakobs,Assault Rifle,11,Barrel Accessory,JAK_AR.part_barrel_01_c,+Accuracy
27,Jakobs,Assault Rifle,12,Barrel Accessory,JAK_AR.part_barrel_01_d,+Accuracy
27,Jakobs,Assault Rifle,13,Barrel Accessory,JAK_AR.part_barrel_02_a,+Damage
27,Jakobs,Assault Rifle,14,Barrel Accessory,JAK_AR.part_barrel_02_b,+Accuracy
27,Jakobs,Assault Rifle,15,Barrel Accessory,JAK_AR.part_barrel_02_c,+Fire Rate
27,Jakobs,Assault Rifle,16,Barrel Accessory,JAK_AR.part_barrel_02_d,+Fire Rate
27,Jakobs,Assault Rifle,17,Manufacturer Part,JAK_AR.part_barrel_licensed_ted,"Tediore Reload, no stat changes"
27,Jakobs,Assault Rifle,18,Manufacturer Part,JAK_AR.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
27,Jakobs,Assault Rifle,19,Manufacturer Part,JAK_AR.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
27,Jakobs,Assault Rifle,20,Manufacturer Part,JAK_AR.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
27,Jakobs,Assault Rifle,21,Manufacturer Part,JAK_AR.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes"
27,Jakobs,Assault Rifle,22,Manufacturer Part,JAK_AR.part_shield_default,Hyperion Shield
27,Jakobs,Assault Rifle,23,Manufacturer Part,JAK_AR.part_shield_ricochet,Hyperion Ricochet Shield
27,Jakobs,Assault Rifle,24,Manufacturer Part,JAK_AR.part_shield_amp,Hyperion Amp Shield
27,Jakobs,Assault Rifle,25,Magazine,JAK_AR.part_mag_01,"2.5s Reload, -Damage, 14 Shots"
27,Jakobs,Assault Rifle,26,Magazine,JAK_AR.part_mag_02,"2.7s Reload, -Damage, +Fire Rate, 18 Shots"
27,Jakobs,Assault Rifle,27,Magazine,JAK_AR.part_mag_03_tor,"2.6s Reload, -Damage, -Acc, -Fire Rate, 16 Shots, Torgue"
27,Jakobs,Assault Rifle,28,Magazine,JAK_AR.part_mag_04_cov,"4.0s Reload, -Damage, -Acc, 17 Shots, CoV Mag"
27,Jakobs,Assault Rifle,29,Magazine,JAK_AR.part_mag_05_borg,"2.0s Reload, -Damage, +Fire Rate, 24 Shots, Ripper Mag"
27,Jakobs,Assault Rifle,30,Manufacturer Part,JAK_AR.part_mag_torgue_normal,Torgue Impact Gyrojets
27,Jakobs,Assault Rifle,31,Manufacturer Part,JAK_AR.part_mag_torgue_sticky,Torgue Sticky Gyrojets
27,Jakobs,Assault Rifle,32,Stat Modifier,JAK_AR.part_mag_ted_thrown_01,2.0s Reload
27,Jakobs,Assault Rifle,33,Stat Modifier,JAK_AR.part_mag_ted_thrown_02,2.0s Reload
27,Jakobs,Assault Rifle,34,Stat Modifier,JAK_AR.part_mag_ted_thrown_03_tor,2.0s Reload
27,Jakobs,Assault Rifle,35,Stat Modifier,JAK_AR.part_mag_ted_thrown_04_cov,3.0s Reload
27,Jakobs,Assault Rifle,36,Stat Modifier,JAK_AR.part_mag_ted_thrown_05_bor,3.0s Reload
27,Jakobs,Assault Rifle,37,Scope,JAK_AR.part_scope_ironsight,ADS
27,Jakobs,Assault Rifle,38,Scope,JAK_AR.part_scope_01_lens_01,ADS +Zoom
27,Jakobs,Assault Rifle,39,Scope,JAK_AR.part_scope_01_lens_02,ADS +Zoom
27,Jakobs,Assault Rifle,40,Scope,JAK_AR.part_scope_02_lens_01,ADS ++Zoom
27,Jakobs,Assault Rifle,41,Scope,JAK_AR.part_scope_02_lens_02,ADS ++Zoom
27,Jakobs,Assault Rifle,42,Scope Accessory,JAK_AR.part_scope_acc_s01_l01_a,+Damage
27,Jakobs,Assault Rifle,43,Scope Accessory,JAK_AR.part_scope_acc_s01_l01_b,-Reload Speed
27,Jakobs,Assault Rifle,44,Scope Accessory,JAK_AR.part_scope_acc_s02_l01_a,No Stat Changes
27,Jakobs,Assault Rifle,45,Scope Accessory,JAK_AR.part_scope_acc_s02_l01_b,+Crit Damage
27,Jakobs,Assault Rifle,46,Scope Accessory,JAK_AR.part_scope_acc_s01_l02_a,+Damage
27,Jakobs,Assault Rifle,47,Scope Accessory,JAK_AR.part_scope_acc_s01_l02_b,-Reload Speed
27,Jakobs,Assault Rifle,48,Grip,JAK_AR.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
27,Jakobs,Assault Rifle,49,Grip,JAK_AR.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
27,Jakobs,Assault Rifle,50,Grip,JAK_AR.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
27,Jakobs,Assault Rifle,51,Grip,JAK_AR.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
27,Jakobs,Assault Rifle,52,Grip,JAK_AR.part_grip_01,+Damage
27,Jakobs,Assault Rifle,53,Grip,JAK_AR.part_grip_02,+Crit Damage
27,Jakobs,Assault Rifle,54,Grip,JAK_AR.part_grip_03,-Reload Speed
27,Jakobs,Assault Rifle,55,Underbarrel,JAK_AR.part_underbarrel_03_shotgun,Alt Fire - Shotgun
27,Jakobs,Assault Rifle,56,Underbarrel,JAK_AR.part_underbarrel_01_flintlock,Alt Fire - Double Flintlocks
27,Jakobs,Assault Rifle,57,Underbarrel,JAK_AR.part_underbarrel_02_crank,Alt Fire - Hand Crank
27,Jakobs,Assault Rifle,58,Underbarrel,JAK_AR.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
27,Jakobs,Assault Rifle,59,Underbarrel,JAK_AR.part_underbarrel_04_atlas,Atlas Tracker Darts
27,Jakobs,Assault Rifle,60,Underbarrel,JAK_AR.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
27,Jakobs,Assault Rifle,61,Foregrip,JAK_AR.part_foregrip_01,+Damage
27,Jakobs,Assault Rifle,62,Foregrip,JAK_AR.part_foregrip_02,+Fire Rate
27,Jakobs,Assault Rifle,63,Foregrip,JAK_AR.part_foregrip_03,+Accuracy
27,Jakobs,Assault Rifle,64,Manufacturer Part,JAK_AR.part_secondary_ammo_smg,Daedalus SMG Ammo
27,Jakobs,Assault Rifle,65,Manufacturer Part,JAK_AR.part_secondary_ammo_sg,Daedalus Shotgun Ammo
27,Jakobs,Assault Rifle,66,Manufacturer Part,JAK_AR.part_secondary_ammo_sr,Daedalus SR Ammo
27,Jakobs,Assault Rifle,67,Manufacturer Part,JAK_AR.part_secondary_ammo_ps,Daedalus Pistol Ammo
27,Jakobs,Assault Rifle,68,Scope Accessory,JAK_AR.part_scope_acc_s02_l02_a,No Stat Changes
27,Jakobs,Assault Rifle,69,Scope Accessory,JAK_AR.part_scope_acc_s02_l02_b,+Crit Damage
27,Jakobs,Assault Rifle,71,Scope,JAK_AR.part_scope_02_lens_02_b02,ADS ++Zoom
27,Jakobs,Assault Rifle,73,Barrel,JAK_AR.part_barrel_01_bonnieclyde,"Bonnie and Clyde, 2249 Damage, 76% Acc, 6.3/s FR"
27,Jakobs,Assault Rifle,75,Barrel,JAK_AR.part_barrel_02_rowan,"Rowan's Charge, 1517 Damage, 75% Acc, 6.0/s FR"
27,Jakobs,Assault Rifle,76,Barrel,JAK_AR.part_barrel_02_screenwriter,NOT IMPLEMENTED
27,Jakobs,Assault Rifle,78,Barrel,JAK_AR.part_barrel_02_rowdy,"Rowdy Rider,2008 Damage, 64%Acc,3.2/s FR, -55% CritDMG"
27,Jakobs,Assault Rifle,85,Manufacturer Part,JAK_AR.part_shield_ammo,Hyperion Absorb Shield
3,Jakobs,Pistol,2,Body,JAK_PS.part_body,"No stat changes, always present"
3,Jakobs,Pistol,3,Body Accessory,JAK_PS.part_body_a,-Reload Speed
3,Jakobs,Pistol,4,Body Accessory,JAK_PS.part_body_b,-Reload Speed
3,Jakobs,Pistol,5,Body Accessory,JAK_PS.part_body_c,+Accuracy
3,Jakobs,Pistol,6,Body Accessory,JAK_PS.part_body_d,+Crit Damage
3,Jakobs,Pistol,7,Barrel,JAK_PS.part_barrel_01,"Cuca, 1785 Damage, 69% Acc, 9.0/s FR"
3,Jakobs,Pistol,8,Barrel,JAK_PS.part_barrel_02,"Muki, 1874 Damage, 78% Acc, 7.5/s FR"
3,Jakobs,Pistol,9,Manufacturer Part,JAK_PS.part_shield_default,Hyperion Shield
3,Jakobs,Pistol,10,Manufacturer Part,JAK_PS.part_shield_ricochet,Hyperion Ricochet Shield
3,Jakobs,Pistol,11,Manufacturer Part,JAK_PS.part_shield_ammo,Hyperion Absorb Shield
3,Jakobs,Pistol,12,Manufacturer Part,JAK_PS.part_shield_amp,Hyperion Amp Shield
3,Jakobs,Pistol,13,Magazine,JAK_PS.part_mag_01,"2.4s Reload, 4 Shots"
3,Jakobs,Pistol,14,Magazine,JAK_PS.part_mag_02,"2.3s Reload, -Damage, 6 Shots"
3,Jakobs,Pistol,15,Magazine,JAK_PS.part_mag_03_tor,"2.9s Reload, -Damage, -Acc, -Fire Rate, 8 Shots, Torgue"
3,Jakobs,Pistol,16,Magazine,JAK_PS.part_mag_04_cov,"3.2s Reload, -Damage, -Acc, 5 Shots, CoV Mag"
3,Jakobs,Pistol,17,Magazine,JAK_PS.part_mag_05_borg,"2.3s Reload, -Damage, -Fire Rate, 8 Shots, Ripper Mag"
3,Jakobs,Pistol,18,Manufacturer Part,JAK_PS.part_mag_torgue_normal,Torgue Impact Gyrojets
3,Jakobs,Pistol,19,Manufacturer Part,JAK_PS.part_mag_torgue_sticky,Torgue Sticky Gyrojets
3,Jakobs,Pistol,20,Stat Modifier,JAK_PS.part_mag_ted_thrown_01,2.0s Reload
3,Jakobs,Pistol,21,Stat Modifier,JAK_PS.part_mag_ted_thrown_02,2.0s Reload
3,Jakobs,Pistol,22,Stat Modifier,JAK_PS.part_mag_ted_thrown_03_tor,2.0s Reload
3,Jakobs,Pistol,23,Stat Modifier,JAK_PS.part_mag_ted_thrown_04_cov,3.0s Reload
3,Jakobs,Pistol,24,Stat Modifier,JAK_PS.part_mag_ted_thrown_05_bor,2.0s Reload
3,Jakobs,Pistol,25,Scope,JAK_PS.part_scope_ironsight,ADS
3,Jakobs,Pistol,26,Scope,JAK_PS.part_scope_01_lens_01,ADS +Zoom
3,Jakobs,Pistol,27,Scope,JAK_PS.part_scope_01_lens_02,ADS +Zoom
3,Jakobs,Pistol,28,Scope,JAK_PS.part_scope_02_lens_01,ADS ++Zoom
3,Jakobs,Pistol,29,Scope,JAK_PS.part_scope_02_lens_02,ADS +++Zoom
3,Jakobs,Pistol,30,Scope Accessory,JAK_PS.part_scope_acc_s01_l01_a,+Damage
3,Jakobs,Pistol,31,Scope Accessory,JAK_PS.part_scope_acc_s01_l01_b,-Reload Speed
3,Jakobs,Pistol,32,Scope Accessory,JAK_PS.part_scope_acc_s02_l01_a,No Stat Changes
3,Jakobs,Pistol,33,Scope Accessory,JAK_PS.part_scope_acc_s02_l01_b,+Crit Damage
3,Jakobs,Pistol,34,Scope Accessory,JAK_PS.part_scope_acc_s01_l02_a,+Damage
3,Jakobs,Pistol,35,Scope Accessory,JAK_PS.part_scope_acc_s01_l02_b,-Reload Speed
3,Jakobs,Pistol,36,Scope Accessory,JAK_PS.part_scope_acc_s02_l02_a,No Stat Changes
3,Jakobs,Pistol,37,Scope Accessory,JAK_PS.part_scope_acc_s02_l02_b,+Crit Damage
3,Jakobs,Pistol,38,Grip,JAK_PS.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
3,Jakobs,Pistol,39,Grip,JAK_PS.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
3,Jakobs,Pistol,40,Grip,JAK_PS.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
3,Jakobs,Pistol,41,Grip,JAK_PS.part_grip_01,+Damage
3,Jakobs,Pistol,42,Grip,JAK_PS.part_grip_02,+Crit Damage
3,Jakobs,Pistol,43,Grip,JAK_PS.part_grip_03,-Reload Speed
3,Jakobs,Pistol,44,Grip,JAK_PS.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
3,Jakobs,Pistol,45,Underbarrel,JAK_PS.part_underbarrel_02_knifelauncher,Alt Fire - Knife Launcher
3,Jakobs,Pistol,46,Underbarrel,JAK_PS.part_underbarrel_01_microrocket,Alt Fire - Zip Rockets
3,Jakobs,Pistol,47,Underbarrel,JAK_PS.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
3,Jakobs,Pistol,48,Underbarrel,JAK_PS.part_underbarrel_04_atlas,Atlas Tracker Darts
3,Jakobs,Pistol,49,Foregrip,JAK_PS.part_foregrip_02,+Fire Rate
3,Jakobs,Pistol,50,Foregrip,JAK_PS.part_foregrip_03,+Accuracy
3,Jakobs,Pistol,51,Barrel Accessory,JAK_PS.part_barrel_01_a,+Damage
3,Jakobs,Pistol,52,Barrel Accessory,JAK_PS.part_barrel_01_b,+Crit Damage
3,Jakobs,Pistol,53,Barrel Accessory,JAK_PS.part_barrel_01_c,+Accuracy
3,Jakobs,Pistol,54,Barrel Accessory,JAK_PS.part_barrel_01_d,+Accuracy
3,Jakobs,Pistol,55,Barrel Accessory,JAK_PS.part_barrel_02_a,+Damage
3,Jakobs,Pistol,56,Barrel Accessory,JAK_PS.part_barrel_02_b,+Accuracy
3,Jakobs,Pistol,57,Barrel Accessory,JAK_PS.part_barrel_02_c,+Fire Rate
3,Jakobs,Pistol,58,Barrel Accessory,JAK_PS.part_barrel_02_d,+Damage
3,Jakobs,Pistol,59,Manufacturer Part,JAK_PS.part_barrel_licensed_ted,"Tediore Reload, no stat changes"
3,Jakobs,Pistol,60,Manufacturer Part,JAK_PS.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
3,Jakobs,Pistol,61,Manufacturer Part,JAK_PS.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
3,Jakobs,Pistol,62,Manufacturer Part,JAK_PS.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
3,Jakobs,Pistol,63,Manufacturer Part,JAK_PS.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes"
3,Jakobs,Pistol,64,Manufacturer Part,JAK_PS.part_secondary_ammo_smg,Daedalus SMG Ammo
3,Jakobs,Pistol,65,Manufacturer Part,JAK_PS.part_secondary_ammo_sg,Daedalus Shotgun Ammo
3,Jakobs,Pistol,66,Manufacturer Part,JAK_PS.part_secondary_ammo_ar,Daedalus AR Ammo
3,Jakobs,Pistol,67,Manufacturer Part,JAK_PS.part_secondary_ammo_sr,Daedalus SR Ammo
3,Jakobs,Pistol,68,Underbarrel,JAK_PS.part_underbarrel_03_vial,Alt Fire - Vial Launcher
3,Jakobs,Pistol,69,Underbarrel,JAK_PS.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
3,Jakobs,Pistol,70,Foregrip,JAK_PS.part_foregrip_01,+Damage
3,Jakobs,Pistol,72,Barrel,JAK_PS.part_barrel_quickdraw,"Saba Songbird, 1874 Damage, 61% Acc, 7.5/s FR"
3,Jakobs,Pistol,75,Barrel,JAK_PS.part_barrel_02_kingsgambit,"King's Gambit, 1874 Damage, 69% Acc, 7.5/s FR"
3,Jakobs,Pistol,77,Barrel,JAK_PS.part_barrel_01_phantom_flame,"Phantom Flame, 1785 Damage, 43% Acc, 9.0/s FR"
3,Jakobs,Pistol,80,Barrel,JAK_PS.part_barrel_01_seventh_sense,"Seventh Sense, 1785 Damage, 67% Acc, 9.0/s FR"
9,Jakobs,Shotgun,1,Stat Modifier,JAK_SG.part_body_ele_rainbowvomit_cryo_fire_shock,"Color Spray - Cryo, Fire, Shock"
9,Jakobs,Shotgun,2,Body,JAK_SG.part_body,"No stat changes, always present"
9,Jakobs,Shotgun,3,Body Accessory,JAK_SG.part_body_a,-Reload Speed
9,Jakobs,Shotgun,4,Body Accessory,JAK_SG.part_body_b,-Reload Speed
9,Jakobs,Shotgun,5,Body Accessory,JAK_SG.part_body_c,+Accuracy
9,Jakobs,Shotgun,6,Body Accessory,JAK_SG.part_body_d,+Crit Damage
9,Jakobs,Shotgun,7,Barrel,JAK_SG.part_barrel_01,"Dullahan, 823 x 6 Damage, 73% Acc, 1.5/s FR"
9,Jakobs,Shotgun,8,Barrel,JAK_SG.part_barrel_02,"Balor, 837 x 10 Damage, 51% Acc, 1.3/s FR"
9,Jakobs,Shotgun,9,Manufacturer Part,JAK_SG.part_shield_default,Hyperion Shield
9,Jakobs,Shotgun,10,Manufacturer Part,JAK_SG.part_shield_ricochet,Hyperion Ricochet Shield
9,Jakobs,Shotgun,11,Manufacturer Part,JAK_SG.part_shield_ammo,Hyperion Absorb Shield
9,Jakobs,Shotgun,12,Manufacturer Part,JAK_SG.part_shield_amp,Hyperion Amp Shield
9,Jakobs,Shotgun,13,Magazine,JAK_SG.part_mag_05_borg,"2.5s Reload, -Damage, +Fire Rate, 8 Shots, Ripper Mag"
9,Jakobs,Shotgun,14,Magazine,JAK_SG.part_mag_04_cov,"3.0s Reload, -Damage, -Acc, 6 Shots, CoV Mag"
9,Jakobs,Shotgun,15,Magazine,JAK_SG.part_mag_03_tor,"2.3s Reload, -Damage, +Acc, -Fire Rate, 12 Shots, 2 Shot, Torgue"
9,Jakobs,Shotgun,16,Stat Modifier,JAK_SG.part_body_ele_rainbowvomit_cryo_fire_rad,"Color Spray - Cryo, Fire, Radiation"
9,Jakobs,Shotgun,17,Magazine,JAK_SG.part_mag_02,"4.8s Reload, -Damage, 6 Shots"
9,Jakobs,Shotgun,18,Stat Modifier,JAK_SG.part_mag_ted_thrown_01,2.0s Reload
9,Jakobs,Shotgun,19,Stat Modifier,JAK_SG.part_mag_ted_thrown_02,2.0s Reload
9,Jakobs,Shotgun,20,Stat Modifier,JAK_SG.part_mag_ted_thrown_03_tor,2.0s Reload
9,Jakobs,Shotgun,21,Stat Modifier,JAK_SG.part_mag_ted_thrown_04_cov,3.0s Reload
9,Jakobs,Shotgun,22,Stat Modifier,JAK_SG.part_mag_ted_thrown_05_bor,3.0s Reload
9,Jakobs,Shotgun,23,Scope,JAK_SG.part_scope_ironsight,ADS
9,Jakobs,Shotgun,24,Scope,JAK_SG.part_scope_01_lens_01,ADS +Zoom
9,Jakobs,Shotgun,25,Scope,JAK_SG.part_scope_01_lens_02,ADS +Zoom
9,Jakobs,Shotgun,26,Scope,JAK_SG.part_scope_02_lens_01,ADS ++Zoom
9,Jakobs,Shotgun,27,Scope,JAK_SG.part_scope_02_lens_02,ADS ++Zoom
9,Jakobs,Shotgun,28,Scope Accessory,JAK_SG.part_scope_acc_s01_l01_a,+Damage
9,Jakobs,Shotgun,29,Scope Accessory,JAK_SG.part_scope_acc_s01_l01_b,-Reload Speed
9,Jakobs,Shotgun,30,Scope Accessory,JAK_SG.part_scope_acc_s02_l01_a,No Stat Changes
9,Jakobs,Shotgun,31,Scope Accessory,JAK_SG.part_scope_acc_s02_l01_b,+Crit Damage
9,Jakobs,Shotgun,32,Scope Accessory,JAK_SG.part_scope_acc_s01_l02_a,+Damage
9,Jakobs,Shotgun,33,Scope Accessory,JAK_SG.part_scope_acc_s01_l02_b,-Reload Speed
9,Jakobs,Shotgun,34,Scope Accessory,JAK_SG.part_scope_acc_s02_l02_a,No Stat Changes
9,Jakobs,Shotgun,35,Scope Accessory,JAK_SG.part_scope_acc_s02_l02_b,+Crit Damage
9,Jakobs,Shotgun,36,Grip,JAK_SG.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
9,Jakobs,Shotgun,37,Grip,JAK_SG.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
9,Jakobs,Shotgun,38,Grip,JAK_SG.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
9,Jakobs,Shotgun,39,Grip,JAK_SG.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
9,Jakobs,Shotgun,40,Grip,JAK_SG.part_grip_01,+Damage
9,Jakobs,Shotgun,41,Grip,JAK_SG.part_grip_02,+Crit Damage
9,Jakobs,Shotgun,42,Grip,JAK_SG.part_grip_03,-Reload Speed
9,Jakobs,Shotgun,43,Underbarrel,JAK_SG.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
9,Jakobs,Shotgun,44,Underbarrel,JAK_SG.part_underbarrel_04_atlas,Atlas Tracker Darts
9,Jakobs,Shotgun,45,Underbarrel,JAK_SG.part_underbarrel_03_grenade,Alt Fire - Spread Launcher
9,Jakobs,Shotgun,46,Underbarrel,JAK_SG.part_underbarrel_02_meathook,Alt Fire - Gravity Harpoon
9,Jakobs,Shotgun,47,Foregrip,JAK_SG.part_foregrip_02,+Fire Rate
9,Jakobs,Shotgun,48,Foregrip,JAK_SG.part_foregrip_03,+Accuracy
9,Jakobs,Shotgun,49,Underbarrel,JAK_SG.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
9,Jakobs,Shotgun,50,Underbarrel,JAK_SG.part_underbarrel_01_knifelauncher,Alt Fire - Knife Launcher
9,Jakobs,Shotgun,51,Manufacturer Part,JAK_SG.part_secondary_ammo_smg,Daedalus SMG Ammo
